subjectid,gender,height,weight,handedness,age,race
28474,male,177.5,92.6,right,25,black
28476,male,180.2,90.3,right,29,white
28477,male,189.1,90.8,right,47,white
28478,male,166.5,56.3,right,25,white
28479,male,180,133.6,right,23,white
28480,male,179.3,87.9,right,24,black
28483,male,170.1,83.9,right,31,black
28484,male,180.8,76.9,right,23,black
28485,male,176.5,80.7,right,36,white
28486,male,187.4,112.1,right,38,black
28488,male,168.6,67.6,right,22,white
28489,male,167.6,100.4,right,31,black
28490,male,168.9,78.1,right,28,white
28491,male,171.1,70.9,right,20,black
28492,male,188.7,79,right,21,black
28493,male,172.5,68.8,right,23,black
28495,male,176.2,74.8,right,20,black
28496,male,168.9,74.6,right,21,white
28497,male,173.5,94.5,right,52,white
28498,male,170.8,79.7,right,25,white
28526,male,178,87.7,right,31,white
28527,male,178.3,79.9,right,48,white
28528,male,177.8,90,right,47,black
28529,male,181.4,94.3,right,45,black
28530,male,167.5,93.3,right,47,white
28532,male,173.3,87.8,right,42,black
28533,male,160.5,57.2,right,38,white
28534,male,173.8,107.9,left,39,white
28535,male,171.1,79.1,right,41,white
28536,male,166.5,78,right,45,white
28538,male,181.2,91.2,right,49,white
28539,male,182.3,116.6,right,51,black
28540,male,180.1,110.7,right,50,black
28541,male,175,96.3,right,32,white
28542,male,168.6,95.2,right,55,black
28543,male,180.2,105.5,right,56,black
28544,male,182,98.2,right,55,black
28546,male,175.7,96.5,right,45,white
28547,male,178,95.9,right,58,white
28549,male,178,76.7,right,37,black
28551,male,168.2,84.5,right,41,black
28552,male,171.1,95.7,right,47,white
28554,male,167.9,80.9,left,24,black
28555,male,167.4,84,right,42,white
28556,male,175.5,84.3,right,38,black
28558,male,170.6,84.2,right,30,white
28559,male,185,87,right,37,white
28575,male,167.6,64.9,right,21,white
28576,male,190.8,94.4,right,27,white
28577,male,182.5,92.6,right,27,white
28578,male,179.9,97.3,right,42,white
28580,male,181,81,right,21,white
28582,male,179.2,80.2,left,39,white
28585,male,172.2,66.7,right,26,white
28586,male,171.3,84,right,23,white
28587,male,177.5,92.3,right,34,white
28617,male,186.1,88.7,right,28,black
28618,male,166,79,right,38,white
28620,male,175.4,110.2,right,29,white
28621,male,176.2,82.9,right,47,white
28622,male,172.4,88.3,right,25,white
28623,male,162.7,82.6,right,56,white
28624,male,173.1,107.4,right,27,white
28626,male,186.2,75,right,32,white
28627,male,183.4,100.4,right,41,white
28628,male,188.1,126.4,left,26,white
28629,male,177,95.7,right,30,white
28630,male,167.5,89.4,right,27,white
28631,male,172.1,84.9,right,39,white
28632,male,167.3,93,right,32,white
28633,male,190.9,119.3,right,41,black
28634,male,175,104.2,right,38,black
28635,male,178,90.7,right,41,black
28639,male,184,68.2,right,22,white
28640,male,187.3,90.2,right,40,black
28641,male,178,118.9,right,41,black
28642,male,176.8,92.2,right,43,white
28643,male,182.1,101,right,35,black
28644,male,169.8,79.6,right,49,white
28646,male,169,104.9,right,41,black
28647,male,177.3,99.4,right,37,white
28648,male,174.4,85.9,right,31,white
28652,male,173.3,72.9,right,24,asian
28653,male,181.3,69.6,left,26,white
28654,male,183.4,103.8,left,42,white
28655,male,186.4,94.4,right,23,white
28656,male,188.5,137.5,right,39,white
28657,male,180.7,85.3,right,39,white
28659,male,180,84.3,right,20,white
28661,male,172.5,66,right,21,hispanic
28663,male,174.8,93.7,right,40,white
28664,male,176.3,94.1,right,37,white
28665,male,172.8,77,right,49,white
28667,male,170.8,93.7,right,27,white
28669,male,165.7,67.3,right,20,white
28670,male,174,83,left,29,hispanic
28671,male,168.6,78.3,right,48,black
28673,male,162.1,90,right,23,white
28674,male,162.3,67.3,right,25,white
28675,male,162.9,79,right,28,asian
28677,male,170.7,101.5,right,53,black
28700,male,171.7,57.4,right,25,white
28701,male,176.7,76.5,left,24,white
28702,male,184.7,91.9,left,31,asian
28703,male,179,79.7,right,25,white
28707,male,169.7,73.1,right,22,white
28708,male,175.8,106.5,left,47,white
28709,male,164.3,67.5,right,39,hispanic
28710,male,175.3,77.8,right,25,white
28712,male,175.9,73.9,right,28,black
28714,male,174.8,77.9,right,24,white
28715,male,183.4,120.7,left,53,white
28717,male,171.2,71.9,right,21,white
28718,male,178.7,87.1,right,22,white
28752,male,164.5,103.4,right,29,hispanic
28753,male,175.5,81.2,either,25,white
28754,male,176.5,80.7,right,22,white
28756,male,171.7,66.4,right,23,white
28757,male,174.9,100.2,right,42,white
28759,male,175.8,78.9,right,25,white
28760,male,160.4,83.6,right,23,white
28761,male,174.6,75.5,right,22,white
28762,male,170.9,88.5,right,22,white
28765,male,165.6,83.5,right,31,hispanic
28767,male,168.4,101.3,left,39,white
28768,male,178.1,71.3,right,21,white
28769,male,175,77.6,right,26,white
28770,male,173.7,90.2,right,24,white
28771,male,189.1,79.4,right,25,white
28772,male,178.8,84.2,left,25,white
28773,male,171.8,93.2,right,32,native_american
28774,male,164,66.7,right,29,white
28775,male,183.6,104.3,left,38,white
28777,male,160.4,73.6,right,26,white
28780,male,170.7,80.9,left,30,white
28783,male,168.1,83,right,35,white
28784,male,184,80.2,right,54,white
28785,male,171.1,60.6,left,23,white
28788,male,180.7,80.1,right,28,white
28789,male,173.9,66.8,either,20,white
28792,male,170.3,81.1,right,33,white
28793,male,177,59.1,right,25,white
28794,male,174.7,92.4,right,33,white
28795,male,184.8,93.8,right,42,native_american
28799,male,178.8,73.5,right,20,white
28802,male,181.4,88.5,right,23,white
28805,male,175.4,85.5,right,30,white
28806,male,168.4,83.9,right,31,white
28808,male,176.4,67.8,right,25,white
28809,male,172.9,81.1,right,39,white
28810,male,174.6,93,right,21,hispanic
28814,male,168.8,84.6,right,21,white
28859,male,172.9,72.9,right,26,white
28860,male,183.5,58.8,left,30,white
28864,male,173.9,94.1,right,39,white
28865,male,178.2,100.3,left,31,white
28867,male,174.5,81.7,right,29,white
28868,male,174.9,80.4,right,23,hispanic
28870,male,172,73,right,28,white
28871,male,173.5,80.4,right,22,white
28874,male,175,84.9,right,24,hispanic
28878,male,177.2,102.5,right,43,white
28879,male,183.2,86.4,right,28,white
28880,male,185,109.4,right,27,white
28881,male,166.4,88.2,left,27,white
28882,male,167.5,93.6,right,32,white
28884,male,180.7,92,right,35,white
28886,male,176.5,86.2,right,28,white
28887,male,179.2,86.1,left,23,white
28891,male,179.5,97.7,right,32,white
28892,male,175.3,70.7,right,20,white
28896,male,181.6,96.9,right,29,black
28898,male,160,71.8,right,19,hispanic
28899,male,165.5,69.9,either,24,white
28900,male,160.8,71.1,right,22,hispanic
28901,male,175.3,93.9,right,31,white
28902,male,170.4,85.9,left,24,white
28904,male,188.7,89.2,right,32,white
28907,male,178.4,74.4,right,19,white
28910,male,177.8,63.2,right,20,white
28911,male,187.7,91.3,right,21,white
28912,male,173.4,71.6,right,21,white
28913,male,180.8,89.9,left,21,white
28915,male,181.5,85.9,right,33,white
28916,male,179.3,82.6,right,22,white
28917,male,175.8,91.1,right,27,white
28918,male,177.2,96.7,right,33,white
28919,male,169.4,78.9,right,34,native_american
28920,male,166.1,73.3,right,21,white
28922,male,173,90.1,right,20,white
28923,male,165.3,69.3,right,22,pacific_islander
28925,male,175.3,81.7,right,23,white
28926,male,174,84.6,right,28,hispanic
28927,male,171.1,75.2,right,27,white
28928,male,175.8,94.4,right,22,white
28930,male,176.1,69.3,right,25,white
28931,male,172.5,87.2,right,44,white
28932,male,170.2,74.9,right,24,hispanic
28933,male,177.5,89.9,right,29,white
28936,male,167,86.2,right,30,white
28937,male,176.8,82.5,right,25,white
28944,male,168.7,80.3,right,23,white
28945,male,170,74,right,34,white
28948,male,174.9,96.6,right,40,native_american
28949,male,171,87.9,left,37,white
28952,male,192.4,75.7,right,24,white
28953,male,172.9,88.2,right,40,black
28955,male,171.3,73.3,right,20,white
28957,male,173.7,73,right,21,white
28964,male,174.1,114.2,right,41,white
28966,male,163.5,78,right,28,hispanic
28968,male,174.4,101.9,right,26,hispanic
28970,male,174.5,109.5,right,38,white
28971,male,174.4,68.7,right,20,white
28972,male,173.3,99.7,right,42,white
28973,male,178.6,102.1,right,24,white
28974,male,179.7,95,right,54,white
28975,male,182.4,83.8,right,23,white
28976,male,164.8,97,right,22,white
28977,male,162.7,69.7,right,22,hispanic
28978,male,179.3,101.2,right,41,white
28979,male,170.3,62.5,right,20,white
28980,male,181,105.1,right,23,white
28981,male,186.8,89.8,left,25,white
28982,male,169.8,91.4,right,24,white
28983,male,172,80.5,left,28,white
28987,male,175.2,77,right,28,white
28988,male,168.2,98,right,23,hispanic
28989,male,185.3,102,right,24,white
28990,male,177.7,78.3,right,24,white
28991,male,172.8,80.1,right,25,white
28992,male,172.6,91.2,right,25,hispanic
28993,male,165.1,78.7,right,27,white
28994,male,167.4,60.7,right,23,white
28995,male,175.3,79.8,right,22,white
28996,male,172.1,101.1,left,24,white
28999,male,178.3,89,right,24,white
29002,male,173.2,69,right,23,white
29005,male,178.7,68.4,right,22,white
29007,male,176.6,108.5,right,25,white
29008,male,172.3,65.5,right,22,white
29010,male,175.7,79.7,right,24,hispanic
29028,male,170,84.5,right,24,white
29030,male,175,57.8,right,30,white
29033,male,163.7,96.2,right,34,hispanic
29034,male,177.3,92.1,right,24,white
29036,male,170.2,109.3,right,45,white
29037,male,179.8,89,right,43,white
29038,male,179.6,87.3,right,25,white
29039,male,171.7,76.8,left,28,white
29042,male,171.8,81.9,right,28,white
29044,male,183.9,82.1,right,24,white
29045,male,161.9,69.1,right,23,white
29046,male,179,91.3,right,24,white
29047,male,189.3,88.2,right,25,white
29049,male,180.7,86.1,right,25,white
29052,male,174.6,108.3,right,35,white
29055,male,176,71.8,right,43,white
29056,male,182.3,106.9,right,44,white
29057,male,167.3,88.3,right,29,white
29059,male,172.4,86.2,right,21,white
29060,male,175.7,104.7,right,41,white
29061,male,164.9,68.2,right,37,white
29062,male,171.8,87.7,right,24,white
29065,male,178.9,77.6,right,27,white
29076,male,166.9,75.3,right,26,white
29077,male,173.2,92.4,right,46,white
29079,male,184.6,76.7,right,28,white
29080,male,173.7,83.9,right,20,black
29081,male,170.6,86.8,right,38,pacific_islander
29082,male,186.5,110.8,left,56,black
29084,male,185.8,76.2,left,25,white
29085,male,180,96.8,right,51,white
29087,male,164,71.1,right,25,asian
29089,male,176.1,101,right,28,white
29090,male,180.9,101.2,right,30,white
29092,male,167.5,87,right,32,white
29093,male,177.7,97.9,right,29,white
29094,male,181.8,103.8,right,38,white
29096,male,177,89.1,right,27,white
29099,male,166.8,74.6,right,28,white
29101,male,174,84,right,30,white
29102,male,179,75,right,25,white
29103,male,170.8,110.6,right,26,white
29105,male,168.4,72.7,right,26,white
29107,male,182.8,88.2,right,29,white
29113,male,168.2,66.3,right,31,white
29116,male,180.5,85.2,right,35,white
29119,male,166.6,73.4,right,21,hispanic
29130,male,172.7,68.7,right,27,white
29131,male,182.8,92.5,right,22,white
29132,male,168.3,76.2,right,34,white
29133,male,170.9,80.4,right,20,native_american
29134,male,169.6,92.1,right,22,white
29136,male,179,91.4,right,22,white
29139,male,179.5,79.6,right,24,white
29140,male,173.6,74.6,right,22,white
29142,male,177.8,72.6,right,24,white
29143,male,177.1,68.7,left,20,white
29144,male,184.5,89.2,right,21,native_american
29145,male,173.8,69,right,22,white
29146,male,171,68.2,right,20,white
29147,male,164.5,75.7,right,44,white
29148,male,170,82.7,right,21,white
29150,male,168.7,80.1,right,21,white
29151,male,181,93,left,42,white
29153,male,172.2,76,right,21,white
29154,male,178.8,95,right,28,white
29155,male,178.4,69.1,right,20,white
29156,male,178,81.1,right,25,white
29157,male,177.7,84.7,right,21,white
29161,male,174.6,73,right,32,white
29162,male,177.5,79.1,right,25,white
29164,male,177.4,96.3,left,43,white
29165,male,173.5,104.9,right,39,white
29166,male,174.8,87,right,26,white
29167,male,170.4,70.5,left,30,white
29168,male,172.8,97.8,right,25,white
29171,male,176.7,103.9,right,35,hispanic
29173,male,171.9,96.9,right,37,white
29174,male,187.8,78.3,right,38,black
29175,male,170.3,83.6,right,33,white
29176,male,172.6,69.4,right,22,white
29179,male,170.3,95.8,right,35,white
29180,male,170.1,94.5,right,34,white
29183,male,178.8,80.7,left,30,white
29184,male,179.7,91.2,right,23,white
29185,male,177.2,85,right,31,white
29186,male,165.7,74.4,right,21,white
29187,male,178.6,98,right,22,white
29188,male,174.3,92.6,right,35,black
29189,male,175.1,84.3,right,37,white
29194,male,169.8,78.2,right,22,white
29195,male,172.2,96.9,right,33,white
29196,male,166.3,86.9,right,42,white
29198,male,181.3,95.6,either,26,native_american
29199,male,178.4,87.6,right,40,white
29200,male,185.4,89.2,right,57,black
29203,male,165.3,60.9,right,20,white
29205,male,170,79.6,right,48,white
29207,male,196,98.1,right,38,white
29208,male,173.4,74.2,right,27,white
29209,male,173.7,95.5,right,40,white
29216,male,183.8,95.2,right,27,white
29217,male,169.9,84.8,right,46,white
29218,male,180.5,87.1,right,23,white
29221,male,183,104.1,right,28,hispanic
29225,male,176.4,66.2,right,29,white
29226,male,172.4,82.1,right,44,white
29227,male,175.5,84.4,right,28,white
29228,male,181.8,87.6,right,42,white
29229,male,180.8,80,right,21,white
29230,male,191.7,98.4,right,32,white
29231,male,177.1,78.7,right,28,black
29232,male,180.3,95.2,right,33,white
29233,male,179.2,67.6,right,21,white
29234,male,175.6,68.3,right,36,white
29238,male,178,84.1,right,44,white
29239,male,179.2,82.8,right,28,white
29240,male,186.3,93.7,right,28,white
29242,male,182,106,right,27,white
29244,male,179.8,86.9,right,25,white
29245,male,191.3,85.3,right,38,white
29247,male,169.1,75.3,right,24,white
29248,male,182.2,93.3,right,36,white
29249,male,171.8,84.9,right,29,asian
29250,male,178.9,95.7,right,33,black
29251,male,167.4,75.5,right,26,white
29252,male,169.2,77.3,right,40,white
29253,male,180.4,73.5,right,25,white
29254,male,180,84.9,right,34,white
29255,male,186.2,101,right,33,white
29257,male,166.7,74.1,right,31,white
29258,male,163.3,77.3,right,24,white
29259,male,167.3,83.3,left,45,white
29260,male,189.6,94.5,right,31,black
29261,male,182.6,98.4,right,35,white
29262,male,168,74.6,right,31,white
29264,male,179.9,91.7,right,20,white
29265,male,179.3,88.3,right,23,white
29266,male,182,101.6,right,19,hispanic
29269,male,178.8,67,right,22,white
29270,male,170.8,72.6,right,20,white
29272,male,187.2,118.5,right,31,white
29275,male,189.7,82.9,right,21,white
29278,male,173.9,78.6,right,20,white
29279,male,170.6,78.1,right,20,black
29282,male,174.9,71.3,right,23,white
29300,male,172.1,83.1,right,23,white
29302,male,183.8,77.1,left,20,native_american
29305,male,171.4,73.1,right,27,white
29306,male,168.3,77.5,right,20,white
29308,male,168.8,72.7,right,18,white
29311,male,169.6,75.8,left,25,white
29312,male,178,89.8,right,28,white
29314,male,181.2,134.6,right,24,white
29316,male,174.8,87,right,20,white
29317,male,167,67,right,23,white
29318,male,181.1,84.7,right,29,white
29320,male,178.1,101.3,right,31,white
29321,male,176.4,80.2,right,21,white
29322,male,166.1,69.7,right,23,white
29323,male,173.7,94.7,right,22,white
29325,male,170.2,79.1,right,22,white
29326,male,163.6,73.6,left,22,asian
29329,male,170.9,85.5,right,30,native_american
29330,male,171,103.6,right,21,white
29332,male,166.9,75.9,right,29,white
29339,male,179,93.2,right,31,black
29340,male,179.2,95.5,right,27,white
29341,male,169.6,66.1,right,35,white
29342,male,178.4,93.6,right,34,white
29344,male,176.7,86.5,left,32,white
29346,male,166.6,78.4,left,44,white
29347,male,172.1,72.4,right,28,white
29349,male,164.4,73.7,right,27,white
29350,male,172.4,83.8,right,27,white
29351,male,164.6,79.2,right,28,white
29353,male,177.1,70,left,26,white
29355,male,178.1,88.6,right,27,white
29357,male,170,70.3,right,23,white
29359,male,178,75,right,33,white
29361,male,175.8,95.3,right,27,pacific_islander
29365,male,181.8,78.5,right,23,native_american
29411,male,170.3,98,left,27,black
29413,male,170.6,71.7,right,21,white
29414,male,172.6,64.2,right,20,white
29415,male,176.3,78.4,right,23,native_american
29417,male,165.2,73.4,right,41,white
29420,male,180.5,100,right,23,white
29421,male,187.4,96.2,either,21,white
29423,male,181.6,80.9,right,34,white
29424,male,174,79.1,right,26,asian
29426,male,168.1,68,right,19,white
29428,male,165.5,65.6,right,25,white
29429,male,176.3,84.1,right,23,white
29430,male,174.6,58.8,right,25,hispanic
29431,male,173.3,73.8,right,23,white
29432,male,175.7,67.2,right,22,white
29433,male,156.7,62,right,24,white
29434,male,170.3,73.7,right,22,white
29437,male,171.8,84.8,right,28,white
29439,male,187.1,79.2,right,25,white
29440,male,172.8,85.8,right,25,white
29441,male,178.8,84.8,right,21,white
29442,male,168.8,67.5,right,22,white
29443,male,176.5,89.6,right,22,white
29447,male,169,83.2,right,23,white
29451,male,171.8,73.1,right,22,white
29452,male,182.8,98.5,right,38,white
10037,female,156,65.7,right,26,black
10038,female,166.5,53.4,right,21,hispanic
10042,female,171.1,66.3,right,23,white
10043,female,166,78.2,right,22,black
10051,female,157.2,88.6,right,45,white
10053,female,170.7,83.7,left,44,black
10061,female,164.4,73.2,right,21,white
10070,female,167.1,76,right,23,pacific_islander
10077,female,152.1,54.5,left,24,black
10080,female,159,68.4,right,37,white
10095,female,170.7,99,right,33,black
10101,female,166.8,74.2,right,36,black
10105,female,165.4,78.1,right,40,white
10111,female,166.6,71.8,right,24,white
10121,female,159.9,70.9,right,30,hispanic
10127,female,167.3,67.2,right,36,white
10129,female,164.7,62,right,19,white
10131,female,167.8,59.5,left,19,black
10136,female,167.9,74.1,right,33,black
10138,female,161.5,60.5,left,34,white
10149,female,151.7,80,right,31,white
10158,female,167.4,74.7,left,29,black
10173,female,162.3,49.1,right,31,white
10175,female,166.8,70.3,right,33,white
10196,female,164.4,71.5,right,19,black
10210,female,157.9,70.8,right,23,hispanic
